"Country","Year","Marriage_Rate","Same_Sex_Marriage","X.Births_Outside_Marriage","Crude.divorce.rate..per.1.000.inhabitants.","Duration.of.marriages.ending.in.divorce","X143153.annotations","Share.of.single.parent.families","Estimated.average.age.at.marriage..women"
"Belgium",1990,6500,"not legal",11.6,2,NA,NA,NA,24.4
"Belgium",1991,6100,"not legal",12.6,2.0999999,NA,NA,NA,24
"Belgium",1992,5800,"not legal",13.6,2.2,NA,NA,NA,24.799999
"Belgium",1993,5400,"not legal",14.5,2.0999999,NA,NA,NA,25.1
"Belgium",1994,5100,"not legal",15.8,2.2,NA,NA,NA,25.4
"Belgium",1995,5100,"not legal",17.3,3.5,NA,NA,NA,25.6
"Belgium",1996,5000,"not legal",19.1,2.8,NA,NA,NA,25.700001
"Belgium",1997,4700,"not legal",21,2.5999999,NA,NA,NA,25.9
"Belgium",1998,4400,"not legal",23.2,2.5999999,NA,NA,NA,26
"Belgium",1999,4300,"not legal",25.5,2.5999999,NA,NA,NA,26.299999
"Belgium",2000,4400,"not legal",28,2.5999999,NA,NA,NA,26.9
"Belgium",2001,4100,"not legal",30.2,2.8,NA,NA,NA,26.700001
"Belgium",2002,3900,"not legal",32.5,3,NA,NA,NA,27
"Belgium",2003,4000,"legal",34.7,3,NA,NA,NA,27.5
"Belgium",2004,4200,"legal",36.9,3,NA,NA,NA,27.9
"Belgium",2005,4100,"legal",39.4,2.9000001,NA,NA,NA,28.1
"Belgium",2006,4200,"legal",40.9,2.8,NA,NA,NA,28.4
"Belgium",2007,4300,"legal",43.2,2.8,NA,NA,NA,28.6
"Belgium",2008,4300,"legal",44.6,3.3,NA,NA,NA,28.9
"Belgium",2009,4000,"legal",45.5,3,NA,NA,NA,29.299999
"Belgium",2010,3900,"legal",45.7,2.7,NA,NA,NA,29.4
"Belgium",2011,3700,"legal",50,2.5,NA,NA,9.2,NA
"Belgium",2012,3800,"legal",52.3,2.3,NA,NA,NA,NA
"Belgium",2013,3400,"legal",NA,2.2,NA,NA,NA,NA
"Belgium",2014,3600,"legal",NA,2.2,NA,NA,NA,NA
"Belgium",2015,4000,"legal",NA,2.2,NA,NA,NA,NA
"Belgium",2016,3900,"legal",NA,2.0999999,NA,NA,NA,NA
"Belgium",2017,3900,"legal",NA,2,NA,NA,NA,31.200001
"Belize",1968,NA,"not legal",NA,0.1,NA,NA,NA,NA
"Belize",1970,6099.999905,"not legal",NA,NA,NA,NA,NA,22.6
"Belize",1980,NA,"not legal",NA,NA,NA,NA,NA,23.9
"Belize",1985,6099.999905,"not legal",NA,0.40000001,NA,NA,NA,NA
"Belize",1991,NA,"not legal",NA,NA,NA,NA,NA,26.200001
"Belize",1995,6300.000191,"not legal",NA,0.60000002,NA,NA,NA,NA
"Belize",2000,NA,"not legal",NA,NA,NA,NA,NA,21
"Belize",2001,6199.999809,"not legal",NA,0.1,NA,NA,NA,NA
"Belize",2002,6300.000191,"not legal",NA,0.2,NA,NA,NA,NA
"Belize",2010,NA,"not legal",NA,NA,NA,NA,NA,28.6
"Belize",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Benin",1996,NA,"not legal",NA,NA,NA,NA,7,19.9
"Benin",2001,NA,"not legal",NA,NA,NA,NA,8.3,20.299999
"Benin",2006,NA,"not legal",NA,NA,NA,NA,10.3,20.5
"Benin",2011,NA,"not legal",NA,NA,NA,NA,NA,21.299999
"Benin",2012,NA,"not legal",NA,NA,NA,NA,11.5,NA
"Benin",2014,NA,"not legal",NA,NA,NA,NA,NA,21.200001
"Benin",2017,NA,"not legal",NA,NA,NA,NA,NA,20.700001
"Benin",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Bermuda",1970,9399.999619,"not legal",NA,2.7,NA,NA,NA,NA
"Bermuda",1980,NA,"not legal",NA,NA,NA,NA,NA,25.6
"Bermuda",1985,12199.99981,"not legal",NA,3.7,NA,NA,NA,NA
"Bermuda",1991,NA,"not legal",NA,NA,NA,NA,NA,28.9
"Bermuda",1995,16399.99962,"not legal",NA,3.7,NA,NA,NA,NA
"Bermuda",2000,NA,"not legal",NA,NA,NA,NA,10.7,29.799999
"Bermuda",2005,12899.99962,"not legal",NA,3.4000001,NA,NA,NA,NA
"Bermuda",2006,13699.99981,"not legal",NA,2.8,NA,NA,NA,NA
"Bermuda",2010,NA,"not legal",NA,NA,NA,NA,12.3,30.6
"Bermuda",2016,NA,"not legal",NA,NA,NA,NA,NA,31.9
"Bermuda",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Bhutan",2005,NA,"not legal",NA,NA,NA,NA,NA,21.799999
"Bhutan",2017,NA,"not legal",NA,NA,NA,NA,NA,23.799999
"Bhutan",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Bolivia",1970,4199.999809,"not legal",NA,NA,NA,NA,NA,NA
"Bolivia",1980,5000,"not legal",NA,NA,NA,NA,NA,NA
"Bolivia",1988,NA,"not legal",NA,NA,NA,NA,NA,22.200001
"Bolivia",1989,NA,"not legal",NA,NA,NA,NA,NA,22.200001
"Bolivia",1993,NA,"not legal",NA,NA,NA,NA,NA,22
"Bolivia",1994,NA,"not legal",NA,NA,NA,NA,10.4,NA
"Bolivia",1995,2900.000095,"not legal",NA,NA,NA,NA,NA,NA
"Bolivia",1998,NA,"not legal",NA,NA,NA,NA,9.8,22.799999
"Bolivia",2000,NA,"not legal",NA,NA,NA,NA,NA,22.4
"Bolivia",2003,NA,"not legal",NA,NA,NA,NA,10.4,22.6
"Bolivia",2005,2400.000095,"not legal",NA,NA,NA,NA,NA,NA
"Bolivia",2006,2200.000048,"not legal",NA,NA,NA,NA,NA,NA
"Bolivia",2008,NA,"not legal",NA,NA,NA,NA,11.7,22.700001
"Bolivia",2016,NA,"not legal",NA,NA,NA,NA,NA,24
"Bolivia",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1960,10100,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1961,9700,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1962,9100,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1963,8600,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1964,8900,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1965,9300,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1966,8700,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1967,8300,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1968,8200,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1969,8600,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1970,9300,"not legal",NA,0.89999998,NA,NA,NA,NA
"Bosnia and Herzegovina",1971,9400,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1972,9100,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1973,8800,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1974,8900,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1975,9000,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1976,8400,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1977,8600,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1978,8500,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1979,8500,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1980,8500,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1981,8900,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1982,8700,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1983,8800,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1984,8400,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1985,8100,"not legal",NA,0.69999999,NA,NA,NA,NA
"Bosnia and Herzegovina",1986,7900,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1987,7800,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1988,7800,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1989,7700,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1990,6700,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1991,6300,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1996,5800.000191,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1997,6400,"not legal",NA,0.5,NA,NA,NA,NA
"Bosnia and Herzegovina",1998,6200,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",1999,6000,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2000,5600,"not legal",NA,NA,NA,NA,NA,23.6
"Bosnia and Herzegovina",2002,5300,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2003,5400,"not legal",NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2004,5600,"not legal",NA,0.40000001,NA,NA,NA,NA
"Bosnia and Herzegovina",2005,5600,"not legal",NA,0.5,NA,NA,NA,NA
"Bosnia and Herzegovina",2006,5600,"not legal",NA,0.40000001,NA,NA,NA,24.5
"Bosnia and Herzegovina",2007,6100,"not legal",NA,0.5,NA,NA,NA,NA
"Bosnia and Herzegovina",2008,5800,"not legal",NA,0.40000001,NA,NA,NA,NA
"Bosnia and Herzegovina",2009,5400,"not legal",NA,0.40000001,NA,NA,NA,NA
"Bosnia and Herzegovina",2010,5100,"not legal",NA,0.40000001,NA,NA,NA,NA
"Bosnia and Herzegovina",2011,NA,"not legal",NA,NA,NA,NA,NA,25.700001
"Bosnia and Herzegovina",2012,4800,"not legal",NA,0.60000002,NA,NA,NA,NA
"Bosnia and Herzegovina",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Botswana",1971,NA,"not legal",NA,NA,NA,NA,NA,24.9
"Botswana",1981,NA,"not legal",NA,NA,NA,NA,6.3,26.4
"Botswana",1984,3099.999905,"not legal",NA,NA,NA,NA,NA,NA
"Botswana",1991,NA,"not legal",NA,NA,NA,NA,8.9,26.9
"Botswana",2001,NA,"not legal",NA,6.9000001,NA,NA,8.7,26.4
"Botswana",2011,NA,"not legal",NA,NA,NA,NA,9.3,24.799999
"Botswana",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Brazil",1960,NA,"not legal",NA,NA,NA,NA,6.2,NA
"Brazil",1970,1200.000048,"not legal",NA,NA,NA,NA,6.6,23
"Brazil",1980,NA,"not legal",NA,NA,NA,NA,6.9,22.700001
"Brazil",1985,7000,"not legal",NA,0.30000001,NA,NA,NA,NA
"Brazil",1991,NA,"not legal",NA,NA,NA,NA,8.1,22.5
"Brazil",1995,NA,"not legal",NA,0.60000002,NA,NA,NA,NA
"Brazil",2000,NA,"not legal",NA,NA,NA,NA,10.1,23.1
"Brazil",2004,4400.000095,"not legal",NA,NA,NA,NA,NA,NA
"Brazil",2005,4500,"not legal",NA,0.80000001,NA,NA,NA,NA
"Brazil",2006,4699.999809,"not legal",NA,0.89999998,NA,NA,NA,NA
"Brazil",2010,NA,"not legal",NA,NA,NA,NA,10.5,23.9
"Brazil",2013,NA,"legal",NA,NA,NA,NA,NA,NA
"British Virgin Islands",1970,7699.999809,"not legal",NA,NA,NA,NA,NA,24.299999
"British Virgin Islands",1971,NA,"not legal",NA,0.30000001,NA,NA,NA,NA
"British Virgin Islands",1980,NA,"not legal",NA,NA,NA,NA,NA,26.4
"British Virgin Islands",1985,13000,"not legal",NA,1.2,NA,NA,NA,NA
"British Virgin Islands",1991,NA,"not legal",NA,NA,NA,NA,NA,28.4
"British Virgin Islands",1997,18000,"not legal",NA,1.6,NA,NA,NA,NA
"British Virgin Islands",2003,22299.99924,"not legal",NA,3.5999999,NA,NA,NA,NA
"British Virgin Islands",2004,19600.00038,"not legal",NA,2.8,NA,NA,NA,NA
"British Virgin Islands",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Brunei",1970,4599.999905,"not legal",NA,0.40000001,NA,NA,NA,NA
"Brunei",1971,NA,"not legal",NA,NA,NA,NA,NA,22.4
"Brunei",1981,NA,"not legal",NA,NA,NA,NA,NA,23.6
"Brunei",1985,8500,"not legal",NA,0.69999999,NA,NA,NA,NA
"Brunei",1991,NA,"not legal",NA,NA,NA,NA,NA,25.1
"Brunei",1995,6099.999905,"not legal",NA,NA,NA,NA,NA,NA
"Brunei",1996,NA,"not legal",NA,1.2,NA,NA,NA,NA
"Brunei",2003,6300.000191,"not legal",NA,1,NA,NA,NA,NA
"Brunei",2004,5500,"not legal",NA,1.1,NA,NA,NA,NA
"Brunei",2011,NA,"not legal",NA,NA,NA,NA,NA,26.1
"Brunei",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Bulgaria",1960,8800,"not legal",8,NA,NA,NA,NA,NA
"Bulgaria",1961,8400,"not legal",8,1.1,NA,NA,NA,NA
"Bulgaria",1962,8100,"not legal",8.1,1,NA,NA,NA,NA
"Bulgaria",1963,8200,"not legal",8.4,1,NA,NA,NA,NA
"Bulgaria",1964,8100,"not legal",8.8,1.1,NA,NA,NA,NA
"Bulgaria",1965,8000,"not legal",9.4,1.1,NA,NA,NA,NA
"Bulgaria",1966,8200,"not legal",9.6,1,NA,NA,NA,NA
"Bulgaria",1967,8700,"not legal",9.7,1.2,NA,NA,NA,NA
"Bulgaria",1968,8900,"not legal",9.6,1.2,NA,NA,NA,NA
"Bulgaria",1969,8700,"not legal",9.2,1.1,NA,NA,NA,NA
"Bulgaria",1970,8600,"not legal",8.5,1.2,NA,NA,NA,NA
"Bulgaria",1971,8200,"not legal",9.6,1.1,NA,NA,NA,NA
"Bulgaria",1972,8200,"not legal",9.9,1.2,NA,NA,NA,NA
"Bulgaria",1973,8600,"not legal",10.7,1.3,NA,NA,NA,NA
"Bulgaria",1974,8500,"not legal",9.6,1.3,NA,NA,NA,NA
"Bulgaria",1975,8600,"not legal",9.3,1.3,NA,NA,NA,NA
"Bulgaria",1976,8400,"not legal",9.5,1.3,NA,NA,NA,NA
"Bulgaria",1977,8500,"not legal",9.8,1.5,NA,NA,NA,NA
"Bulgaria",1978,8100,"not legal",9.9,1.4,NA,NA,NA,NA
"Bulgaria",1979,7900,"not legal",10.6,1.4,NA,NA,NA,NA
"Bulgaria",1980,7900,"not legal",10.9,1.5,NA,NA,NA,NA
"Bulgaria",1981,7500,"not legal",10.3,1.5,NA,NA,NA,NA
"Bulgaria",1982,7500,"not legal",11.4,1.5,NA,NA,NA,NA
"Bulgaria",1983,7500,"not legal",11.3,1.6,NA,NA,NA,NA
"Bulgaria",1984,7300,"not legal",11.4,1.5,NA,NA,NA,NA
"Bulgaria",1985,7400,"not legal",11.7,1.6,NA,NA,NA,NA
"Bulgaria",1986,7300,"not legal",10.9,1.1,NA,NA,NA,NA
"Bulgaria",1987,7200,"not legal",10.8,1.3,NA,NA,NA,NA
"Bulgaria",1988,7000,"not legal",11,1.4,NA,NA,NA,NA
"Bulgaria",1989,7100,"not legal",11.4,1.4,NA,NA,NA,NA
"Bulgaria",1990,6900,"not legal",12.4,1.3,NA,NA,NA,21.5
"Bulgaria",1991,5700,"not legal",15.5,1.3,NA,NA,NA,21.5
"Bulgaria",1992,5200,"not legal",18.5,1.1,NA,NA,NA,21.700001
"Bulgaria",1993,4700,"not legal",22.1,0.89999998,NA,NA,NA,22
"Bulgaria",1994,4500,"not legal",24.5,0.89999998,NA,NA,NA,22.4
"Bulgaria",1995,4400,"not legal",25.7,1.3,NA,NA,NA,22.700001
"Bulgaria",1996,4300,"not legal",28.1,1.2,NA,NA,NA,23
"Bulgaria",1997,4200,"not legal",30,1.1,NA,NA,NA,23.299999
"Bulgaria",1998,4300,"not legal",31.5,1.3,NA,NA,NA,23.4
"Bulgaria",1999,4100,"not legal",35.1,1.2,NA,NA,NA,23.700001
"Bulgaria",2000,4300,"not legal",38.4,1.3,NA,NA,NA,24.700001
"Bulgaria",2001,4000,"not legal",42,1.3,NA,NA,6.5,24.700001
"Bulgaria",2002,3700,"not legal",42.8,1.3,NA,NA,NA,24.6
"Bulgaria",2003,3900,"not legal",46.1,1.5,NA,NA,NA,25
"Bulgaria",2004,4000,"not legal",48.7,1.9,NA,NA,NA,25.299999
"Bulgaria",2005,4400,"not legal",49,1.9,NA,NA,NA,25.6
"Bulgaria",2006,4300,"not legal",50.8,2,NA,NA,NA,25.700001
"Bulgaria",2007,3900,"not legal",50.2,2.2,NA,NA,NA,25.799999
"Bulgaria",2008,3700,"not legal",51.1,1.9,NA,NA,NA,25.9
"Bulgaria",2009,3500,"not legal",53.4,1.6,NA,NA,NA,26.200001
"Bulgaria",2010,3300,"not legal",54.1,1.5,NA,NA,NA,26.6
"Bulgaria",2011,2900,"not legal",56.1,1.4,NA,NA,7,26.6
"Bulgaria",2012,2900,"not legal",57.4,1.6,NA,NA,NA,NA
"Bulgaria",2013,3000,"not legal",59.1,1.5,NA,NA,NA,26.700001
"Bulgaria",2014,3400,"not legal",58.8,1.5,NA,NA,NA,26.9
"Bulgaria",2015,3900,"not legal",NA,1.5,NA,NA,NA,27
"Bulgaria",2016,3800,"not legal",NA,1.5,NA,NA,NA,27.1
"Bulgaria",2017,4000,"not legal",NA,1.5,NA,NA,NA,27.299999
"Bulgaria",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Burkina Faso",1984,NA,"not legal",NA,NA,NA,NA,NA,18.5
"Burkina Faso",1991,NA,"not legal",NA,NA,NA,NA,NA,19
"Burkina Faso",1992,NA,"not legal",NA,NA,NA,NA,NA,18.200001
"Burkina Faso",1993,NA,"not legal",NA,NA,NA,NA,2.6,NA
"Burkina Faso",1998,NA,"not legal",NA,NA,NA,NA,NA,18.9
"Burkina Faso",1999,NA,"not legal",NA,NA,NA,NA,2.6,NA
"Burkina Faso",2003,NA,"not legal",NA,NA,NA,NA,4.1,19.4
"Burkina Faso",2006,NA,"not legal",NA,NA,NA,NA,NA,20.299999
"Burkina Faso",2010,NA,"not legal",NA,NA,NA,NA,5.7,19.5
"Burkina Faso",2014,NA,"not legal",NA,NA,NA,NA,4.3,NA
"Burkina Faso",2017,NA,"not legal",NA,NA,NA,NA,NA,20
"Burkina Faso",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Burundi",1970,NA,"not legal",NA,NA,NA,NA,NA,21.700001
"Burundi",1987,NA,"not legal",NA,NA,NA,NA,NA,21.799999
"Burundi",2000,NA,"not legal",NA,NA,NA,NA,NA,23.4
"Burundi",2002,NA,"not legal",NA,NA,NA,NA,NA,23.700001
"Burundi",2005,NA,"not legal",NA,NA,NA,NA,NA,21.6
"Burundi",2010,NA,"not legal",NA,NA,NA,NA,14.1,22.1
"Burundi",2012,NA,"not legal",NA,NA,NA,NA,13.1,NA
"Burundi",2016,NA,"not legal",NA,NA,NA,NA,14.8,22.799999
"Burundi",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Cambodia",1998,NA,"not legal",NA,NA,NA,NA,NA,22.1
"Cambodia",2000,NA,"not legal",NA,NA,NA,NA,9.3,22.299999
"Cambodia",2004,NA,"not legal",NA,NA,NA,NA,NA,22.799999
"Cambodia",2005,NA,"not legal",NA,NA,NA,NA,8.3,22.6
"Cambodia",2010,NA,"not legal",NA,NA,NA,NA,7.3,22
"Cambodia",2014,NA,"not legal",NA,NA,NA,NA,6,21.6
"Cambodia",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Cameroon",1991,NA,"not legal",NA,NA,NA,NA,4,19.1
"Cameroon",1998,NA,"not legal",NA,NA,NA,NA,5.2,20.200001
"Cameroon",2000,NA,"not legal",NA,NA,NA,NA,NA,22.700001
"Cameroon",2004,NA,"not legal",NA,NA,NA,NA,7.2,20.1
"Cameroon",2006,NA,"not legal",NA,NA,NA,NA,NA,22.1
"Cameroon",2011,NA,"not legal",NA,NA,NA,NA,7.3,21.299999
"Cameroon",2014,NA,"not legal",NA,NA,NA,NA,NA,22.200001
"Cameroon",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1960,7300,"not legal",4.3,NA,NA,NA,NA,NA
"Canada",1961,7000,"not legal",4.5,NA,NA,NA,NA,NA
"Canada",1962,7000,"not legal",4.8,NA,NA,NA,NA,NA
"Canada",1963,6900,"not legal",5.3,NA,NA,NA,NA,NA
"Canada",1964,7200,"not legal",5.9,NA,NA,NA,NA,NA
"Canada",1965,7400,"not legal",6.7,NA,NA,NA,NA,NA
"Canada",1966,7800,"not legal",7.6,NA,NA,NA,NA,NA
"Canada",1967,8100,"not legal",8.3,NA,NA,NA,NA,NA
"Canada",1968,8300,"not legal",9,NA,NA,NA,NA,NA
"Canada",1969,8700,"not legal",9.2,NA,NA,NA,NA,NA
"Canada",1970,8800,"not legal",9.6,1.4,NA,NA,NA,NA
"Canada",1971,8900,"not legal",9,NA,NA,NA,NA,NA
"Canada",1972,9200,"not legal",9,NA,NA,NA,NA,NA
"Canada",1973,9000,"not legal",9,NA,NA,NA,NA,NA
"Canada",1974,8900,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1975,8700,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1976,8400,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1977,8000,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1978,7900,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1979,7800,"not legal",NA,NA,NA,NA,NA,NA
"Canada",1980,7800,"not legal",NA,2.5,NA,NA,NA,NA
"Canada",1981,7700,"not legal",NA,2.7,NA,NA,NA,NA
"Canada",1982,7500,"not legal",NA,2.8,NA,NA,NA,NA
"Canada",1983,7300,"not legal",NA,2.7,NA,NA,NA,NA
"Canada",1984,7200,"not legal",NA,2.5999999,NA,NA,NA,NA
"Canada",1985,7100,"not legal",NA,2.4000001,NA,NA,NA,NA
"Canada",1986,6700,"not legal",NA,3,NA,NA,NA,NA
"Canada",1987,6900,"not legal",NA,3.5999999,NA,NA,NA,NA
"Canada",1988,7000,"not legal",NA,3.0999999,NA,NA,NA,NA
"Canada",1989,7000,"not legal",NA,3,NA,NA,NA,NA
"Canada",1990,6800,"not legal",NA,2.8,NA,NA,NA,25.5
"Canada",1991,6100,"not legal",27,2.8,NA,NA,NA,25.799999
"Canada",1992,5800,"not legal",28.2,2.8,NA,NA,NA,26
"Canada",1993,5600,"not legal",29.2,2.7,NA,NA,NA,26.200001
"Canada",1994,5500,"not legal",29.6,2.7,NA,NA,NA,26.299999
"Canada",1995,5500,"not legal",30.5,2.7,NA,NA,NA,26.5
"Canada",1996,5300,"not legal",30.9,2.4000001,NA,NA,NA,26.700001
"Canada",1997,5100,"not legal",31.4,2.3,NA,NA,NA,26.9
"Canada",1998,5100,"not legal",31.3,2.3,NA,NA,NA,27
"Canada",1999,5100,"not legal",31.2,2.3,NA,NA,NA,27.200001
"Canada",2000,5100,"not legal",31.7,2.3,NA,NA,NA,27.5
"Canada",2001,4700,"not legal",31.4,2.3,NA,NA,10.2,27.700001
"Canada",2002,4700,"not legal",31.6,2.2,NA,NA,NA,27.799999
"Canada",2003,4700,"not legal",29.2,2.2,NA,NA,NA,28.200001
"Canada",2004,4600,"not legal",28.8,2.2,12,"Median duration",NA,28.5
"Canada",2005,4600,"legal",29.1,2.2,12,"Median duration",NA,28.700001
"Canada",2006,4600,"legal",30.6,2.3,NA,NA,9,28.9
"Canada",2007,4500,"legal",31,2.2,NA,NA,NA,29
"Canada",2008,4400,"legal",32.1,2.0999999,NA,NA,NA,29.1
"Canada",2009,NA,"legal",32.2,NA,NA,NA,NA,NA
"Canada",2010,NA,"legal",32.3,NA,NA,NA,NA,NA
"Canada",2011,NA,"legal",33.4,NA,NA,NA,9,NA
"Canada",2012,NA,"legal",33,NA,NA,NA,NA,NA
"Cape Verde",1970,3599.999905,"not legal",NA,0.1,NA,NA,NA,22
"Cape Verde",1980,6000,"not legal",NA,NA,NA,NA,NA,23.6
"Cape Verde",1990,NA,"not legal",NA,NA,NA,NA,NA,25.700001
"Cape Verde",1992,3599.999905,"not legal",NA,NA,NA,NA,NA,NA
"Cape Verde",1994,3099.999905,"not legal",NA,NA,NA,NA,NA,NA
"Cape Verde",2000,NA,"not legal",NA,NA,NA,NA,NA,24.6
"Cape Verde",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Cayman Islands",1970,8399.999619,"not legal",NA,2.0999999,NA,NA,NA,19.700001
"Cayman Islands",1979,NA,"not legal",NA,NA,NA,NA,NA,25.5
"Cayman Islands",1985,8399.999619,"not legal",NA,NA,NA,NA,NA,NA
"Cayman Islands",1989,NA,"not legal",NA,3,NA,NA,NA,25.200001
"Cayman Islands",1994,NA,"not legal",NA,2.2,NA,NA,NA,NA
"Cayman Islands",1995,8899.999619,"not legal",NA,NA,NA,NA,NA,NA
"Cayman Islands",2005,8600.000381,"not legal",NA,3,NA,NA,NA,NA
"Cayman Islands",2006,10199.99981,"not legal",NA,3,NA,NA,NA,NA
"Cayman Islands",2010,NA,"not legal",NA,NA,NA,NA,NA,28
"Cayman Islands",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Central African Republic",1994,NA,"not legal",NA,NA,NA,NA,6.3,19.4
"Central African Republic",2000,NA,"not legal",NA,NA,NA,NA,NA,17.9
"Central African Republic",2006,NA,"not legal",NA,NA,NA,NA,NA,17
"Central African Republic",2010,NA,"not legal",NA,NA,NA,NA,NA,17.299999
"Central African Republic",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Chad",1996,NA,"not legal",NA,NA,NA,NA,NA,18.1
"Chad",1997,NA,"not legal",NA,NA,NA,NA,8.3,NA
"Chad",2000,NA,"not legal",NA,NA,NA,NA,NA,18.299999
"Chad",2004,NA,"not legal",NA,NA,NA,NA,7.7,18.4
"Chad",2010,NA,"not legal",NA,NA,NA,NA,NA,18.200001
"Chad",2014,NA,"not legal",NA,NA,NA,NA,NA,18.799999
"Chad",2015,NA,"not legal",NA,NA,NA,NA,9.6,NA
"Chad",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Channel Islands",1970,9399.999619,"not legal",NA,NA,NA,NA,NA,NA
"Channel Islands",1971,NA,"not legal",NA,1.5,NA,NA,NA,NA
"Channel Islands",1981,NA,"not legal",NA,NA,NA,NA,NA,24.6
"Channel Islands",1985,7300.000191,"not legal",NA,2.4000001,NA,NA,NA,NA
"Channel Islands",1986,NA,"not legal",NA,NA,NA,NA,NA,26.799999
"Channel Islands",1991,NA,"not legal",NA,NA,NA,NA,NA,28.200001
"Channel Islands",1995,6300.000191,"not legal",NA,3.0999999,NA,NA,NA,NA
"Channel Islands",1999,8399.999619,"not legal",NA,2.9000001,NA,NA,NA,NA
"Channel Islands",2000,7800.000191,"not legal",NA,3,NA,NA,NA,NA
"Channel Islands",2001,NA,"not legal",NA,NA,NA,NA,NA,29.700001
"Channel Islands",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Chile",1970,8100,"not legal",NA,NA,NA,NA,7.4,NA
"Chile",1982,NA,"not legal",NA,NA,NA,NA,7.8,NA
"Chile",1985,7500,"not legal",NA,NA,NA,NA,NA,NA
"Chile",1992,6600,"not legal",NA,NA,NA,NA,8.3,NA
"Chile",1993,6700,"not legal",NA,NA,NA,NA,NA,NA
"Chile",1994,6500,"not legal",NA,NA,NA,NA,NA,NA
"Chile",1995,6100,"not legal",NA,0.5,NA,NA,NA,NA
"Chile",1996,5800,"not legal",NA,0.40000001,NA,NA,NA,NA
